customer_id,signup_date,tenure_months,plan_type,region,avg_sessions_per_week,avg_session_duration_minutes,feature_usage_score,days_since_last_login,monthly_fee,payment_method,failed_payments_last_3_months,discount_applied,support_tickets_count,avg_ticket_resolution_time_hours,customer_satisfaction_score,marketing_email_opens_last_30_days,churn
CUST107177,25-05-2024,10,Pro,North,6.23,46.1,95.8,29,556,UPI,0,No,2,10.2,3,6,1
CUST107178,01-02-2025,18,Basic,East,2.98,22.8,90.9,54,241,NetBanking,0,No,1,2.2,,12,0
CUST107179,05-04-2024,22,Basic,South,8.27,50.3,39.9,21,214,Card,0,No,1,12.4,,1,0
CUST107180,15-03-2025,27,Premium,East,2.53,22.4,81.5,3,830,Card,0,Yes,0,37,5,0,0
CUST107181,25-09-2025,13,Basic,South,3.29,37.3,84.2,4,222,Card,0,Yes,1,24.6,3,0,1
CUST107182,15-03-2025,33,Basic,South,5.02,24.8,23.7,21,212,UPI,4,No,2,3.8,4,7,0
CUST107183,28-04-2024,5,PRO,North,0.8,57.2,30.7,67,424,Card,2,Yes,0,7.8,5,4,1
CUST107184,06-07-2025,26,Pro,West,8.85,56.7,72.1,103,597,NetBanking,2,No,1,9.6,4,4,1
CUST107185,30-03-2024,13,PRO,Central,9.38,46,33.8,3,595,UPI,1,No,0,12,5,14,0
CUST107186,03-02-2024,27,Premium,South,2.91,33.9,94.4,42,831,UPI,0,Yes,2,14.2,4,11,1
CUST107187,27-10-2023,14,Premium,North,7.35,27.9,30.8,108,939,NetBanking,1,No,2,16.5,4,6,0
CUST107188,22-11-2024,24,basic,East,7.51,38.2,81.9,14,285,NetBanking,0,No,1,20.2,4,4,1
CUST107189,23-07-2025,3,Pro,West,4.21,24.5,78.2,15,555,UPI,2,Yes,0,1.2,3,6,1
CUST107190,08-01-2025,30,PRO,South,14.02,48.3,55.3,105,558,Card,0,No,1,23.1,5,3,1
CUST107191,30-10-2025,35,basic,East,1.75,32.1,33.7,83,230,UPI,0,No,0,3.8,3,10,0
CUST107192,22-08-2024,14,Basic,South,8.11,36.5,13,57,241,NetBanking,3,Yes,0,4.7,2,7,1
CUST107193,11-03-2024,12,Pro,Central,2.48,38.7,84.6,73,593,UPI,1,Yes,0,3.4,4,3,0
CUST107194,14-08-2025,28,Basic,Central,1.96,58.2,44,32,216,NetBanking,0,Yes,0,7.9,,4,0
CUST107195,01-06-2025,29,Premium,West,5.52,34.3,40.6,94,938,UPI,0,No,0,3.6,3,7,1
CUST107196,10-05-2024,17,PRO,East,2.56,62.1,14,101,466,NetBanking,1,No,2,12.8,3,12,0
CUST107197,27-02-2024,21,Basic,Central,7.39,48,23.6,107,285,UPI,0,No,1,5,4,6,0
CUST107198,12-05-2024,23,basic,North,7.13,47.9,43.1,64,207,Card,3,Yes,3,14.8,5,4,1
CUST107199,14-10-2024,20,Premium,West,3.98,25.8,72.2,24,818,NetBanking,0,Yes,1,20,4,10,1
CUST107200,07-05-2024,11,Pro,South,2.21,17.1,28.7,36,534,NetBanking,1,No,2,8.2,4,4,1
CUST107201,12-08-2025,34,PRO,East,4.76,36.4,24.7,17,584,Card,0,No,1,13.6,,10,1
CUST107202,19-07-2025,10,Pro,East,2.38,19.1,33.6,24,528,Card,1,No,0,29.7,4,5,0
CUST107203,27-02-2024,10,Premium,North,3.17,8.1,35.5,119,975,Card,0,No,1,24.4,3,12,0
CUST107204,03-07-2024,6,PRO,Central,6.14,28,46.9,14,558,Card,0,No,1,5.7,3,10,1
CUST107205,26-08-2024,24,Basic,East,6,10.7,42.5,67,212,Card,0,No,1,19.9,4,3,0
CUST107206,11-10-2024,12,basic,North,1.76,49.6,16.7,34,280,Card,1,No,0,8.7,4,11,1
CUST107207,03-12-2025,23,Pro,North,3.86,18.1,65.6,67,505,UPI,4,No,2,3.9,4,4,0
CUST107208,17-03-2024,27,Premium,South,4.94,10.3,21.7,41,899,UPI,1,Yes,1,5.8,3,6,1
CUST107209,16-02-2024,6,Basic,North,4.61,26.8,88.2,83,229,UPI,1,No,1,10.3,,6,0
CUST107210,05-05-2024,1,Pro,West,2.41,43.8,87.4,11,497,NetBanking,1,Yes,0,11.6,1,0,0
CUST107211,01-11-2025,6,basic,East,3.55,28.5,16.5,93,297,NetBanking,2,Yes,0,26.9,4,10,0
CUST107212,23-10-2023,22,Premium,West,9.05,47.3,47.2,104,715,Card,0,No,1,0.9,5,14,0
CUST107213,23-09-2023,24,PRO,North,4.35,44.5,52.9,21,458,NetBanking,0,No,2,5.1,4,13,0
CUST107214,01-10-2024,25,Pro,North,8.07,39.7,99.6,35,566,UPI,1,No,2,3.2,5,12,0
CUST107215,13-03-2025,15,Basic,West,4.43,25.7,32.6,33,202,UPI,1,No,0,1.3,,3,0
CUST107216,12-03-2024,26,Basic,South,9.59,41.5,67.2,90,205,NetBanking,1,No,2,2.2,3,2,0
CUST107217,20-10-2024,8,Pro,North,7.18,,51.1,24,435,UPI,2,No,1,4.9,3,14,1
CUST107218,31-12-2024,24,Pro,West,10.11,33.3,79.2,38,508,UPI,1,Yes,2,11.4,3,10,0
CUST107219,15-04-2025,6,basic,West,4.07,52.6,32.4,75,293,NetBanking,1,Yes,3,15.8,,3,0
CUST107220,30-09-2025,35,Premium,East,2.28,25.6,71.3,58,750,UPI,0,Yes,1,8.2,4,13,1
CUST107221,21-09-2023,1,Pro,South,2.24,39.9,21.7,75,566,UPI,0,No,0,1.1,5,12,0
CUST107222,22-08-2023,12,PRO,Central,9.48,7.7,11.4,84,538,NetBanking,0,Yes,2,17.8,5,6,0
CUST107223,11-04-2024,11,Basic,West,9.88,46.1,11.6,49,242,NetBanking,0,No,1,8.7,1,12,1
CUST107224,12-07-2024,12,Basic,East,5.78,30.4,54.3,60,289,NetBanking,0,Yes,3,17.8,3,6,0
CUST107225,23-02-2025,7,Pro,Central,3.54,30.2,79.4,32,497,Card,2,No,0,3.5,3,12,1
CUST107226,29-11-2024,11,PRO,East,10.66,29.9,62,6,501,UPI,2,Yes,5,3.8,,6,0
CUST107227,25-04-2024,31,Pro,East,0.92,39.4,13.3,18,579,UPI,0,Yes,1,2.8,3,8,0
CUST107228,14-09-2025,33,Premium,South,7.34,28.4,59.7,87,990,UPI,0,No,1,2.7,4,9,0
CUST107229,16-02-2024,13,Pro,North,5.76,36.8,20.2,108,464,NetBanking,0,Yes,1,8.1,2,11,1
CUST107230,08-12-2023,18,basic,South,3.86,16.5,96.9,19,201,UPI,2,No,2,9.3,4,10,0
CUST107231,19-07-2025,24,Premium,Central,2.72,28.7,41.7,4,823,Card,0,Yes,2,2.1,5,9,0
CUST107232,08-03-2024,9,Pro,South,4.79,39.4,55.3,93,578,UPI,2,Yes,1,63.6,4,14,1
CUST107233,16-08-2025,31,basic,North,3.96,32.4,40.5,114,211,UPI,2,No,0,7.9,4,9,0
CUST107234,01-08-2025,10,Basic,South,5.02,40.2,52,6,207,UPI,1,No,1,5.2,3,6,0
CUST107235,05-03-2025,2,PRO,South,1.69,44.2,96.3,19,574,NetBanking,0,No,1,22.8,4,12,0
CUST107236,27-07-2023,15,Premium,South,14.11,44.2,33.4,46,740,NetBanking,0,No,1,20.2,2,4,0
CUST107237,08-07-2024,3,Basic,West,9.65,45.1,74.6,80,264,NetBanking,1,No,3,3.2,2,1,0
CUST107238,07-12-2025,31,Pro,West,3.02,4.6,78,116,540,NetBanking,0,No,4,22.2,3,14,0
CUST107239,18-07-2025,6,PRO,South,4.8,17.4,27.2,97,486,NetBanking,3,No,0,4,3,6,0
CUST107240,25-01-2024,3,Premium,North,9.53,62.2,75.6,6,913,Card,1,Yes,0,0.8,3,8,0
CUST107241,13-10-2023,11,Pro,North,4.2,49.6,68.3,74,528,UPI,1,No,4,0.4,3,6,0
CUST107242,22-06-2024,15,Premium,North,5.52,29.1,36.2,81,852,Card,1,Yes,0,8.8,2,13,1
CUST107243,16-01-2025,28,Pro,North,7.03,43.9,57,93,533,NetBanking,0,No,0,5,4,10,0
CUST107244,26-10-2024,10,Basic,East,8.04,26.1,63.1,83,276,Card,0,Yes,0,17.3,4,7,0
CUST107245,20-08-2023,7,Basic,South,3.41,44.7,85.3,63,224,UPI,1,No,0,9.2,4,8,1
CUST107246,28-08-2024,15,basic,South,3.4,20.6,21.2,65,259,NetBanking,1,No,3,18.1,2,4,0
CUST107247,07-12-2025,18,Pro,East,4.55,40.8,97.5,6,489,NetBanking,3,Yes,1,13.9,3,4,1
CUST107248,15-11-2023,18,Premium,North,12.32,32.1,79.2,90,871,UPI,1,Yes,2,51,4,14,0
CUST107249,16-12-2023,24,Basic,Central,5.26,46.2,58.1,14,210,NetBanking,0,No,0,7.9,2,11,0
CUST107250,19-01-2024,2,Pro,Central,3.54,70.1,79.9,82,590,Card,0,No,1,5,4,9,0
CUST107251,10-04-2025,20,Basic,East,1.58,36.2,76,33,258,UPI,0,No,2,2.4,4,12,1
CUST107252,20-11-2024,34,PRO,Central,6.1,6.7,51.4,65,589,NetBanking,2,No,1,12.9,1,11,0
CUST107253,06-05-2024,26,Premium,West,4.01,38,40.2,27,702,NetBanking,1,No,1,9.3,5,8,0
CUST107254,26-09-2023,7,Basic,South,5.06,33.6,99,65,253,UPI,1,Yes,1,14.8,4,13,1
CUST107255,23-03-2024,30,Pro,Central,4.23,,89.6,10,502,NetBanking,1,Yes,0,18.3,1,10,1
CUST107256,13-08-2024,5,Basic,West,8.1,23.5,95.6,69,297,Card,0,No,1,12.7,4,2,1
CUST107257,30-12-2024,11,Pro,South,9.18,46,14.4,55,538,NetBanking,1,No,0,20.5,5,13,1
CUST107258,02-02-2024,1,Basic,West,5.47,50.5,83.4,22,245,UPI,0,Yes,0,2.9,5,1,0
CUST107259,10-07-2024,34,Pro,South,4.86,50.8,90.2,109,447,NetBanking,1,No,0,27.7,4,12,0
CUST107260,29-04-2025,1,PRO,South,0.63,59.5,52.9,9,442,NetBanking,0,Yes,0,3.3,3,2,0
CUST107261,24-02-2024,19,Pro,Central,4.05,30.7,90.2,96,537,NetBanking,0,No,0,4.8,3,3,0
CUST107262,20-02-2025,2,Basic,East,3.21,20.4,19.1,82,241,UPI,0,No,2,1.6,2,0,0
CUST107263,19-09-2023,21,Pro,Central,2.54,11.7,15.4,74,464,NetBanking,1,No,0,2.3,3,11,0
CUST107264,03-06-2025,20,Pro,North,8.62,34.9,36.2,23,509,NetBanking,3,No,2,14.6,3,4,0
CUST107265,07-09-2024,23,Pro,West,7.35,26,12.4,59,564,Card,0,No,3,1.9,4,4,1
CUST107266,14-01-2025,21,Basic,North,8.49,22.1,71.6,119,295,Card,1,Yes,2,52.6,3,5,0
CUST107267,26-11-2024,24,Premium,South,0.34,10.2,93.4,91,717,UPI,0,No,1,34.4,4,13,0
CUST107268,25-03-2024,4,Pro,Central,2.21,29.2,36.6,108,508,Card,4,No,3,0.9,4,1,1
CUST107269,14-05-2025,12,Basic,North,7,22.6,69.4,11,268,UPI,1,No,1,18.7,4,5,0
CUST107270,20-02-2024,22,Basic,North,2.41,24.2,52.1,91,216,UPI,0,No,0,5.7,1,9,1
CUST107271,30-10-2024,20,Premium,North,9.18,61.2,33,118,882,NetBanking,1,Yes,1,19.8,3,6,1
CUST107272,19-12-2024,18,basic,South,4.98,34.6,92.7,4,281,Card,2,Yes,0,0.8,2,4,0
CUST107273,11-05-2024,1,Premium,South,14.47,32.6,96.2,18,840,Card,2,Yes,0,11.7,5,1,0
CUST107274,10-08-2025,30,Pro,South,6.27,47.1,22.1,71,533,Card,0,No,0,15.2,5,4,0
CUST107275,22-09-2023,33,Pro,North,5.68,27.7,79,107,519,Card,1,Yes,1,22.5,1,5,0
CUST107276,20-01-2025,24,PRO,West,4.14,42.3,27,36,552,Card,1,No,0,26.3,4,14,0
CUST107277,02-10-2024,14,Basic,Central,4.28,45.2,53.9,27,247,NetBanking,1,No,1,0.1,4,4,1
CUST107278,07-12-2024,5,basic,Central,2.14,20.4,42.5,43,202,Card,1,No,1,16.5,3,12,0
CUST107279,07-11-2023,11,basic,South,1.84,31.2,32,42,283,NetBanking,1,Yes,1,1.9,4,7,0
CUST107280,26-10-2024,24,Premium,North,11.9,13,70.8,68,717,NetBanking,0,Yes,0,9.2,5,9,0
CUST107281,05-10-2024,31,Pro,West,6,18.4,87,71,461,Card,0,No,1,5.6,4,12,0
CUST107282,08-04-2024,13,Pro,East,5.34,23.9,80.3,111,552,UPI,0,Yes,0,3,2,10,0
CUST107283,06-01-2025,16,basic,South,3.76,40.2,75,87,270,UPI,1,No,0,4.3,,6,0
CUST107284,25-03-2024,24,Pro,East,5.29,18.9,16,119,425,Card,2,No,2,3.6,3,8,1
CUST107285,11-10-2025,13,Basic,Central,7.67,37,18.8,19,210,UPI,1,No,1,3.1,3,14,0
CUST107286,06-06-2024,24,Basic,Central,4.09,30.7,51.8,98,281,UPI,1,Yes,2,12.6,4,11,0
CUST107287,22-01-2024,26,basic,West,5.77,30.5,60,5,240,NetBanking,0,No,0,5.1,5,0,0
CUST107288,22-02-2024,2,Pro,West,10.87,46.3,75.1,68,521,Card,0,Yes,0,26.9,,9,1
CUST107289,07-01-2024,16,Pro,East,3.69,60.5,42,73,419,Card,1,No,0,9.3,4,10,1
CUST107290,07-09-2024,1,Pro,Central,5.69,10.6,12.1,116,477,NetBanking,1,No,3,8.8,3,12,0
CUST107291,28-10-2025,11,PRO,West,8.1,43.1,13.2,91,538,Card,0,No,1,31,4,14,0
CUST107292,06-12-2024,35,Premium,West,3.46,64.9,86.9,11,832,NetBanking,0,No,3,25.2,4,2,0
CUST107293,03-09-2023,29,PRO,Central,1.87,49.5,21.6,116,473,UPI,1,No,0,0.3,,3,0
CUST107294,11-10-2024,17,Pro,Central,6.86,43.9,94.3,14,423,UPI,0,No,1,11.3,,6,0
CUST107295,01-07-2024,28,PRO,North,4.68,7.8,39.9,66,594,NetBanking,0,Yes,2,11.2,4,0,0
CUST107296,18-08-2025,29,Premium,West,1.7,53.6,62.5,86,767,Card,0,No,3,31,3,1,0
CUST107297,18-10-2023,3,Pro,East,3.64,59.9,25.2,62,484,Card,1,No,1,15,4,7,0
CUST107298,25-03-2025,10,Pro,South,2.98,44.8,50.9,116,520,UPI,0,Yes,2,7.1,,6,0
CUST107299,02-05-2025,14,Basic,South,2.5,49,88.8,115,267,Card,1,No,2,0.7,4,9,1
CUST107300,15-02-2025,12,Premium,Central,8.11,50.7,98.6,35,769,NetBanking,0,Yes,1,1.1,3,13,0
CUST107301,17-06-2025,30,Basic,East,2.89,45.2,79,6,271,Card,1,No,2,7.5,4,12,0
CUST107302,15-06-2025,32,Basic,North,11.09,47.1,78.8,0,201,NetBanking,0,No,0,49.3,4,6,0
CUST107303,18-07-2025,32,Pro,West,4.68,10.7,89.7,71,407,UPI,0,No,0,57,5,4,1
CUST107304,25-09-2023,32,Premium,North,2,72.4,32,90,990,Card,0,Yes,1,7.8,1,8,1
CUST107305,24-09-2023,26,Pro,East,5.65,49.5,76.3,48,420,UPI,1,No,1,25.9,4,9,1
CUST107306,15-09-2024,1,PRO,North,10.09,48.8,60.3,21,425,UPI,1,No,3,2.9,3,13,0
CUST107307,15-09-2025,2,Premium,Central,2.7,40.4,33.6,51,918,Card,2,Yes,0,4.5,3,5,0
CUST107308,23-09-2024,17,Pro,South,6.39,5.9,15,94,486,UPI,2,Yes,2,5.8,4,0,1
CUST107309,01-12-2024,30,Pro,Central,3.62,,28.1,42,463,UPI,2,No,1,14.4,5,8,1
CUST107310,30-09-2025,7,Pro,West,1.14,42.5,68.5,38,463,NetBanking,2,Yes,1,20.9,4,14,1
CUST107311,20-12-2023,27,Premium,Central,1.38,34.4,61.3,74,950,UPI,3,No,1,6,3,4,0
CUST107312,30-06-2025,9,PRO,East,7.63,46.4,16.2,42,491,Card,1,No,0,7.5,4,2,0
CUST107313,17-09-2024,22,Premium,East,8.95,30.5,60.6,53,867,Card,1,Yes,1,0.9,3,4,0
CUST107314,27-08-2024,34,Basic,West,1.74,29.7,45.2,20,214,UPI,0,No,2,3.9,4,13,0
CUST107315,23-11-2025,1,basic,West,3.97,31.1,11.3,116,261,NetBanking,0,No,1,19.6,4,0,0
CUST107316,21-05-2025,9,Basic,South,6.58,28.2,91.9,14,277,UPI,0,Yes,1,0.5,2,12,0
CUST107317,19-02-2025,20,Pro,North,15.07,19.1,33.3,91,482,UPI,0,Yes,1,16.9,,14,0
CUST107318,09-06-2024,19,Premium,South,7.86,16.3,59.8,37,769,UPI,2,No,0,8.5,4,9,0
CUST107319,29-05-2024,4,basic,Central,11.62,42.3,63,22,293,NetBanking,0,No,3,3.8,4,1,0
CUST107320,12-10-2025,9,Basic,North,5.61,44.3,54.9,90,238,NetBanking,5,No,0,7.6,4,8,0
CUST107321,22-08-2023,22,Basic,West,1.1,,31.6,82,211,NetBanking,0,No,2,7.2,5,8,1
CUST107322,10-06-2025,18,Pro,East,1.02,31.9,46.7,108,500,Card,0,No,1,44.6,2,5,0
CUST107323,24-05-2024,12,Basic,Central,4.11,31.6,36.1,79,262,UPI,0,No,1,14.6,,2,0
CUST107324,10-08-2024,9,basic,South,6.45,41.8,49,75,247,NetBanking,1,Yes,1,6.4,3,3,0
CUST107325,09-09-2025,6,Premium,West,2.8,42.3,17.4,50,794,Card,1,No,2,32.6,4,9,0
CUST107326,27-11-2023,19,Pro,North,1.84,45.4,24.9,22,549,UPI,0,No,1,30.2,4,3,1
CUST107327,17-02-2025,7,Pro,North,5.93,29.9,22.4,50,430,UPI,0,Yes,0,8.6,5,1,0
CUST107328,22-01-2024,16,Pro,East,10.8,24.4,63.6,70,479,NetBanking,1,No,1,33.5,3,1,1
CUST107329,28-01-2024,5,PRO,West,10.41,9.2,69,113,438,NetBanking,2,No,0,11.4,5,14,0
CUST107330,31-03-2025,16,Basic,West,3.86,33.3,92.3,119,241,NetBanking,1,Yes,1,15.6,4,9,0
CUST107331,26-11-2023,1,Premium,Central,0.58,11.5,33.6,45,741,NetBanking,1,No,0,7.5,5,2,0
CUST107332,07-01-2025,19,Pro,Central,3.39,24.4,45.4,109,441,NetBanking,2,No,0,11.7,4,14,0
CUST107333,22-11-2023,17,basic,North,9.71,14.1,66,117,259,Card,3,No,0,6,5,5,0
CUST107334,08-08-2025,26,Basic,South,2.85,55.3,97.5,93,220,Card,0,Yes,4,2,5,9,0
CUST107335,20-09-2024,22,Basic,North,2.35,15.8,45.2,60,252,UPI,2,Yes,2,5.3,3,8,0
CUST107336,13-04-2024,8,PRO,Central,5.16,22.1,36.1,15,450,NetBanking,0,No,1,6,,11,0
CUST107337,24-09-2023,33,Pro,Central,6.62,43.3,44.9,113,581,UPI,1,Yes,1,17.9,,13,0
CUST107338,07-11-2024,2,Pro,Central,6.2,52.1,37.8,59,492,NetBanking,0,No,1,6.2,,9,0
CUST107339,12-08-2025,30,basic,North,4.63,24,17.7,31,289,Card,0,No,0,7.7,2,3,0
CUST107340,11-12-2024,20,Premium,West,0.9,57.8,41.1,40,740,UPI,0,Yes,1,17.1,4,10,0
CUST107341,01-08-2025,18,Premium,South,9.81,30.7,62.7,59,934,Card,2,No,3,9.2,4,0,0
CUST107342,07-03-2024,10,Pro,South,2.83,52.4,26.5,20,577,UPI,1,No,0,5.1,,6,0
CUST107343,01-02-2024,24,Pro,Central,3.74,35.7,85,67,468,NetBanking,2,No,0,0.1,4,6,0
CUST107344,01-01-2025,4,Premium,East,2.61,15.2,76.2,6,766,UPI,1,No,4,16.5,4,13,1
CUST107345,22-06-2024,4,PRO,North,4.88,21.9,60.3,90,466,UPI,2,Yes,0,30.5,2,10,1
CUST107346,23-08-2024,13,Pro,West,3.15,33.2,76.4,106,447,UPI,0,Yes,1,0.1,3,1,1
CUST107347,22-05-2024,25,Basic,Central,4.88,50.8,38.5,69,262,UPI,1,No,0,13.2,4,7,0
CUST107348,11-01-2025,13,PRO,East,7.83,43.2,28,19,531,Card,0,No,1,8.6,3,12,0
CUST107349,21-09-2023,18,Basic,Central,3.03,54,85.8,43,256,Card,1,Yes,1,21.3,4,12,1
CUST107350,12-06-2024,24,Basic,East,1.34,24.5,83.7,43,256,NetBanking,2,Yes,1,2.2,5,2,0
CUST107351,08-12-2023,2,Premium,South,3.39,11.1,76.2,11,758,UPI,0,No,0,5.2,,9,0
CUST107352,04-07-2024,33,Pro,East,3.38,44,33.1,58,457,Card,0,No,1,1.2,,12,0
CUST107353,07-04-2025,19,Premium,South,3.42,41.7,40.9,77,729,NetBanking,1,No,1,3.8,4,2,1
CUST107354,03-01-2025,9,Pro,South,1.81,32.6,44.3,105,491,Card,2,No,0,7.8,4,2,0
CUST107355,31-10-2024,28,Premium,North,5.59,27.4,26.6,33,704,Card,1,No,1,30.1,4,10,1
CUST107356,12-10-2024,35,Pro,East,4.15,28.8,78.4,115,441,Card,0,No,1,2.8,1,7,0
CUST107357,24-10-2025,10,PRO,West,2.81,23.6,26.6,43,446,NetBanking,1,No,1,14.1,4,5,0
CUST107358,27-07-2023,1,basic,West,1.51,40.1,30,80,230,UPI,1,No,0,14.7,2,5,0
CUST107359,14-11-2025,21,Basic,East,5.27,44.5,14.3,39,225,Card,1,No,1,1.5,,3,1
CUST107360,05-10-2024,9,Pro,North,3.79,54.6,69.7,83,588,UPI,1,Yes,0,44.4,3,0,0
CUST107361,16-05-2025,15,PRO,West,10.22,35.1,93.6,1,418,UPI,3,No,0,2.3,4,9,1
CUST107362,22-08-2023,35,Basic,Central,0.44,40,53.5,60,211,Card,1,No,1,0.7,,12,0
CUST107363,01-09-2023,5,Pro,West,7.5,10.2,90.8,20,439,UPI,1,No,3,41.2,4,12,0
CUST107364,10-04-2025,22,Basic,North,8.89,36.6,85.7,11,210,UPI,1,No,0,5.7,2,9,0
CUST107365,16-10-2023,23,Basic,South,5.44,44.1,81.5,76,247,UPI,1,Yes,1,4.1,4,12,0
CUST107366,03-04-2025,7,Pro,South,3.86,22.9,25.1,64,531,NetBanking,0,No,2,4.1,4,1,0
CUST107367,04-06-2024,23,Premium,South,6.68,56.2,44,81,798,NetBanking,0,No,2,0.2,5,7,1
CUST107368,02-12-2024,25,basic,North,4.65,23,69.7,77,216,Card,0,Yes,3,13.4,2,2,0
CUST107369,03-11-2025,27,Pro,South,6.12,38.9,41,94,570,Card,2,Yes,2,17.2,,0,1
CUST107370,05-02-2025,6,Premium,South,1.55,37.7,74,87,990,Card,2,Yes,0,7.1,2,13,1
CUST107371,07-09-2023,34,PRO,North,3.18,21.9,35.9,11,587,Card,1,Yes,1,2.9,4,6,0
CUST107372,23-02-2025,9,PRO,Central,4.08,32.6,45.3,51,409,Card,1,No,0,7.2,4,14,1
CUST107373,26-08-2023,33,Basic,West,4.7,35.8,75.8,88,246,NetBanking,1,No,0,34.2,4,7,1
CUST107374,13-01-2025,6,Pro,North,1.55,36.5,20.6,99,577,Card,0,No,2,2.1,3,8,1
CUST107375,04-06-2025,31,Pro,North,2.49,11.8,80.8,13,541,Card,1,No,3,0.8,4,5,0
CUST107376,22-10-2023,34,Pro,East,0.99,40.3,74.1,17,403,Card,2,No,2,5.3,2,11,0
CUST107377,10-12-2024,29,Premium,South,3.35,49.9,50.5,23,987,NetBanking,1,Yes,3,28.4,3,1,1
CUST107378,02-11-2023,14,Pro,Central,5.26,48.2,49.4,25,459,UPI,0,No,1,5.6,,4,1
CUST107379,27-11-2023,15,Basic,East,7.56,46.4,91.6,93,297,Card,0,No,0,15.4,4,12,0
CUST107380,06-09-2024,8,Premium,Central,8.64,20.3,74.5,60,854,NetBanking,3,No,1,0.5,5,2,0
CUST107381,10-01-2025,26,Pro,South,10.78,45.3,65.8,67,421,UPI,2,Yes,2,5,2,10,0
CUST107382,27-08-2023,21,Premium,South,6.26,12.4,87.8,63,741,NetBanking,0,Yes,2,10.6,4,6,0
CUST107383,23-07-2023,28,Pro,South,10.7,32.3,39.8,39,434,UPI,0,No,0,8.7,4,6,1
CUST107384,25-07-2025,4,Basic,West,5.72,18,35.8,28,255,NetBanking,2,No,4,9.7,3,6,0
CUST107385,05-12-2025,16,Pro,Central,6.6,49.7,28.9,17,516,Card,0,No,1,6.6,,11,0
CUST107386,07-02-2025,22,Pro,Central,3,36.5,56.8,67,494,UPI,0,No,0,11.4,4,13,1
CUST107387,19-07-2024,12,Basic,East,7.26,5.7,98.9,58,229,NetBanking,1,Yes,0,21,3,4,0
CUST107388,03-02-2024,16,Pro,North,3.37,29.9,93.6,96,529,UPI,0,No,1,1,4,8,1
CUST107389,09-11-2023,29,Pro,South,4.51,13.3,51,55,504,Card,0,Yes,3,5.9,5,1,0
CUST107390,12-09-2023,18,Pro,South,4.64,26.6,20,101,563,Card,0,Yes,0,15.3,3,4,0
CUST107391,29-01-2025,10,basic,East,4.59,29.8,88.7,108,293,NetBanking,1,No,3,18.8,4,10,0
CUST107392,27-05-2025,18,Pro,Central,2.19,44.8,93,65,399,Card,1,No,3,11.7,,11,1
CUST107393,15-10-2023,1,Basic,West,2.87,48.5,25.4,114,242,NetBanking,0,No,1,6,2,7,0
CUST107394,09-04-2024,21,Pro,Central,5.06,13.7,89.5,11,591,Card,0,Yes,2,3.7,3,0,0
CUST107395,11-10-2025,1,Basic,West,2.96,30.6,50.2,21,258,NetBanking,0,No,4,8.2,,3,1
CUST107396,30-04-2024,15,Basic,West,2.59,29,11,61,237,Card,1,Yes,1,5.1,4,2,0
CUST107397,08-08-2023,4,basic,Central,3.03,15.8,94.9,25,205,UPI,2,Yes,0,13.5,4,14,1
CUST107398,07-01-2025,20,basic,South,6.9,30.8,13.9,13,250,UPI,0,Yes,1,15,4,5,0
CUST107399,30-10-2025,10,Pro,West,4.44,48,13.1,8,522,Card,1,Yes,4,9.1,4,2,0
CUST107400,25-09-2023,23,Premium,East,4.52,19.2,96.7,73,784,UPI,0,No,1,19.8,4,9,1
CUST107401,16-04-2024,34,Pro,East,4.74,47.9,29.3,6,563,UPI,0,Yes,0,1.6,3,0,0
CUST107402,05-08-2025,33,Pro,West,6.73,14.4,60,104,482,NetBanking,0,No,1,26.1,3,7,0
CUST107403,19-06-2025,34,Premium,South,1.77,58.7,94.8,46,867,Card,0,No,1,1.6,4,2,0
CUST107404,11-05-2025,10,Premium,West,5.21,34.5,94.6,57,766,Card,1,No,2,13.8,4,10,1
CUST107405,07-04-2025,20,Premium,East,0.45,23.7,25.7,19,866,NetBanking,1,No,1,6.1,4,12,0
CUST107406,03-08-2025,1,Basic,East,2.95,44.4,56.2,78,212,UPI,2,No,0,7.1,3,0,0
CUST107407,03-12-2025,13,Pro,Central,3.89,72.2,10.6,55,460,UPI,1,No,2,31,5,10,0
CUST107408,07-01-2025,1,Premium,South,5.55,55.3,18.1,42,702,NetBanking,0,No,3,9.1,3,0,0
CUST107409,16-04-2025,5,Premium,Central,4.34,34.1,95.3,113,758,NetBanking,2,Yes,2,2,4,6,1
CUST107410,09-05-2024,16,Pro,North,2.26,54.4,47.4,97,593,UPI,0,No,0,14.8,,1,0
CUST107411,10-08-2025,15,Basic,West,8.42,69.2,23.5,59,208,Card,2,No,1,25.3,3,2,0
CUST107412,03-07-2025,28,Premium,Central,6.74,29.4,66.8,51,855,NetBanking,1,Yes,0,31.1,4,6,0
CUST107413,20-09-2025,31,Pro,South,7.68,37.5,25.6,114,569,Card,1,Yes,0,6.2,4,0,1
CUST107414,10-10-2025,23,Pro,West,1.11,22.7,98.2,87,509,UPI,1,Yes,0,20.1,4,12,0
CUST107415,21-11-2023,17,Pro,West,12.17,29.2,70.4,65,526,UPI,0,No,1,15.7,1,13,1
CUST107416,23-08-2023,34,Pro,West,2.79,30.8,43.2,19,488,NetBanking,2,Yes,2,27.4,4,3,0
CUST107417,07-09-2025,13,Basic,West,3.08,28.4,44.3,12,235,UPI,0,Yes,3,16.3,4,12,0
